category,name,link,flavor profiles
Bakery,Fried Potato,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=374,"geranium, phenolic, green, leaf, caramel, tobacco, balsamic, potato, coffee, sweet, cocoa, peanut, balsam, almond, beef, caramellic, spicy, lactonic, roasted, fatty, oily, nutty, green, roast beef, roasted nuts, grass, medical, cocoa, woody, medicine, roasted nut, medicinal, hazelnut, cinnamon, solvent, bread, buttery, sweet, nutty, roast beef, roasted nuts, coffee, cocoa, roasted nut, apple, pineapple, floral, fruity, flower, citrus, orange, nut, wax, meat, fat, fresh, fatty, oily, cucumber, sweet, melon, pumpkin, fried, green, orange, coriander, rose, tallow, waxy, oily, fatty, earthy, floral, aldehydic, mushroom, green, nut, fat, herbal, fresh, green, fatty, banana, waxy, leaf, cucumber, cabbage, onion, sweet, gassy, natural, butter, green bean, vegetable, earthy, beany, fruity, metallic, green, potato, vegetable, tomato, fishy, musty, earthy, creamy, peanut, cooked potato, beef, ether, waxy, grape, sweet, rum, fruity, leafy, grass, sweaty, tallow, fat, fresh, fatty, fruity, aldehydic, green, butter, herbal, resin, fresh, mushroom, sweet, lavender, herb, apple, orange, tomato, strawberry, fruit, pungent, fruity, green, lemon, citrus, soap, orange peel, fat, waxy, fatty, aldehydic, green, herbal, powerful, bitter, herb, burnt, jasmine, mothball, animal, fishy, floral, moth ball, naphthelene, honey, fecal, chocolate, burnt, lard, musty, coffee, cocoa, soybean, nutty, coffee, alcoholic, bitter, musty, chemical, caramel, sweet, burnt, bread, soap, herbal, fresh, fishy, hot milk, earthy, sweet, soapy, weedy, green, hazelnut, roasted, barley, sweet corn, pungent, roasted, toasted, vegetable, grain, nutty, brown, butter, sharp, sweet, creamy, fruity, citrus, cabbage, sulfurous, putrid, wine_like, onion, vegetable, fatty, floral, earthy, woody, fruity, herbaceous, nutty, meaty, spicy, green, orange, floral, musty, fatty, mushroom, ethereal, nutty, sweet, warm, coconut, coumarin, milky, musty, hay, strong, nutty, waxy, green, fatty, paper, melon, cucumber, butter, cream, caramel, sweet, pungent, creamy, nutty, cheese, sulfur, garlic, gasoline, decomposing cabbage, solvent, fusel, pear, celery, raspberry, bitter, fruity, natural, earthy, gasoline, weedy, herbal, woody, bitter, soap, potato, buchu, green, musk, chip, citrus, soap, orange peel, fat, fresh, sweet, fruity, green, vegetable, earthy, creamy, green, egg, rotten, green, fatty, melon, pear, seaweed, cucumber, soap, vegetable, fat, fresh, fatty, pungent, almond, green, chocolate, roasted, cocoa, peanut, nutty, popcorn, green, sulfury, jasmin, fresh, celery, nut, licorice, coumarin, bread, musty, nutty, walnut, mustard, sulfurous, garlic, onion, vegetable, potato, nutty, mustard, onion, tomato, radish, sulfury, cabbage, sulfurous, onion, alliaceous, meaty, nut, rooty, vegetable, earthy, fruit, tropical, green, acetone, fishy, fruity, phenolic, solvent, alcohol, whiskey, wine, earthy, cocoa, pungent, nutty, cortex, radish, narcissus, sweet, beany, honey, cocoa, nutty, hazelnut, chocolate, vegetable, musty, coffee, cocoa, earth, nutty, potato, alcohol, ether, ethereal, wine, banana, fishy, fruit, sweet, woody, fruity, ethereal, cocoa, sweet, fruity, green, sulfur, acetophenone, sweet, woody, cherry, almond, furfural, cheesy, soy, acidic, vinegar, rancid, pungent, apple, fatty, fruity, leaf, grassy, weedy, green, burnt, roasted, sulfurous, garlic, onion, metallic, green, leafy, apple, cheesy, vegetable, fat, banana, rancid, fatty, sweet, plum, fruity, aldehydic, almond, green"
Bakery,Fudge,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=958,"bitter, grassy, very mild, sour, cheesy, sweat, rancid, cheese"
Bakery,Marshmallow,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=792,"bitter, mild, sour, bitter, grassy, very mild"
Bakery,Meringue,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=810,"mild, sour, bitter, grassy, very mild, sour, cheesy, sweat, rancid, cheese"
Bakery,Multigrain Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=933,"bitter, grassy, very mild, sour, cheesy, sweat, rancid, cheese"
Bakery,Oat Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=929,"bitter, grassy, very mild"
Bakery,Other Bread Product,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=926,"bitter, mild, sour, bitter, grassy, very mild, sour, cheesy, sweat, rancid, cheese"
Bakery,Pan Dulce,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=935,"bitter, grassy, very mild, sour, cheesy, sweat, rancid, cheese"
Bakery,Pasta,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=484,"sweet, new mown hay, green, tonka, bitter, bitter, musty, coffee, cocoa, nutty, almond, sulfurous, potato, onion, vegetable, sweet, soup, prune, cananga, floral, wintergreen, lettuce, sweet, almond, herb, phenolic, lemon, citrus, bitter, sweet, sharp, mint, ether, waxy, grape, sweet, rum, fruity, citrus, rose, waxy, floral, sweet, fruity, geranium, odorless, sweet, butterscotch, caramel, sweet, candy, bitter, magnolia, jasmine, fresh, waxy, floral, oily, melon, petal, phenolic, balsamic, mild, bitter, bitter, sulfur, garlic, gasoline, decomposing cabbage, bitter, cherry, almond, sweet, burnt sugar, sharp, strong, bitter, berry, balsamic, rose, floral, walnut, sweet, cherry, phenolic, flower, grapefruit, sweet, bitter, bitter, grassy, very mild, bitter, odorless, sweet, sour, odorless, mild, odorless, bitter, shrimp, ammoniacal, menthol, camphor, peppermint, deep, herbal, raspberry, bitter, camphoraceous, leafy, grass, sweaty, tallow, fat, fresh, fatty, fruity, aldehydic, green, waxy, rose, lavender, green, floral, bitter, bitter, roasted, onion, malt, wine, fruity, apple, fresh, banana, sweet, fruity, grassy, green, sour, cheesy, sweat, rancid, cheese, nutty, faint, phenolic, vanilla, chocolate, sweet, creamy, oil, powdery, cinnamic, bitter, sweet, balsam, hyacinth, spicy, green, hyacinth, spicy, powdery, sweet, cinnamic, balsam, green, bitter, peppery, mustard, garlic, onion, fish, pungent, mustard, pungent, bitter, carnation, clove, floral, sweet, woody, flower, spicy, phenolic, bland, tobacco, rose, floral, sweet, honey, fruity, tropical, honeysuckle, sour, waxy, floral, sweet, honey, civet, flower, malt, fresh, floral, pungent, aldehydic, green, bitter, apple, fatty, fruity, leaf, grassy, weedy, green, spice, warm, red hots, paint, clove, sweet, candy, cinnamon, odorless, pepper, apple, mushroom, citrus, musty, rubber, nutty, green, hazelnut, bitter, lemongrass, minty, mint, fresh, peppermint, sweet, cool, minty, green, potato, vegetable, tomato, fishy, musty, earthy, creamy, peanut, cooked potato, beef, lilac, rose, rose water, honey, rose flower, floral, spice, bitter, rose dried, camphoraceous, minty, sweet, mentholic, sour, odorless, lemon, citrus, soap, orange peel, fat, waxy, fatty, aldehydic, green, bitter, mild, sour, bitter, bitter, hyacinth, honey, clover, sweet, hawthorne, cocoa, grapefruit, green, peanut, floral, bitter, bitter, oil, pineapple, balsamic, herbal, strawberry, oily, faint, sweet, balsam, cherry, almond, herb, cheese, leafy, alcohol, pepper, wine, green, fresh, fruit, unripe banana, fruity, leaf, walnut, moss, bitter, fresh, fatty, earthy, intensely, green, bitter, balsamic, rose, fatty, sweet, musk, cinnamon, pineapple, ethereal, sweet, anise, fruity, balsam, weedy, green, oil, alcoholic, burnt, whiskey, malt, banana, fusel, fruity, solvent, alcohol, whiskey, wine, earthy, cocoa, pungent, nutty, ethereal, pungent, tropical, metallic, spicy, green, lemon, lemon peel, sweet, citral, brown, sweet, pungent, fruity, cherry, nutty, almond, ethereal, acetone, ether, floral, sweet, fruity, mild, cherry, almond, herbal, woody, thyme, wood, medicine, dry, burnt, jasmine, mothball, animal, fishy, floral, moth ball, naphthelene, honey, fecal, waxy, bitter, fatty, cheese, creamy, citrus, ozone, fat, herbal, fresh, wine-lee, rancid, fatty, aldehydic, green, odorless, solvent, apple, pear, ethereal, ethereal, ether, fruity, acetone, camphor, butter, caramel, oily, creamy, sweet, pungent, strong, acidic, odorless, bitter, woody, sweet, balsam, nutty, almond, storax, sweet, honey, balsam, floral, minty, bitter, almond, medical, bitter, dry, balsam, balsamic, peach, sour, chocolate, ethereal, malt, fatty, aldehydic, orange, linden, mild, clove, fresh, waxy, floral, muguet, sweet, anise, lily, balsam, angelica, pear, grapefruit"
Bakery,Phyllo Dough,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=900,"bitter, grassy, very mild"
Bakery,Pie Crust,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=902,"bitter, grassy, very mild, bland, sour, cheesy, sweat, rancid, cheese"
Bakery,Piki Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=927,"bitter, sour, cheesy, sweat, rancid, cheese"
Bakery,Pita Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=923,"bitter, grassy, very mild"
Bakery,Potato Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=930,"bitter, grassy, very mild, sour, cheesy, sweat, rancid, cheese"
Bakery,Potato Chip,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=845,"bitter, grassy, very mild, bland, sour, cheesy, sweat, rancid, cheese"
Bakery,Raisin Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=936,"bitter, grassy, very mild"
Bakery,Rice Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=934,"bitter, grassy, very mild"
Bakery,Rye Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=3,"overripe fruit, banana, fruit, sweet, peanut, juicy, sulfurous, potato, onion, vegetable, sweet, soup, sweet, honey, balsam, storax, cinnamon, powdery, vanilla, bean, milky, sweet, creamy, dairy, wax, fatty, cucumber, dry, leaf, violet, green, butterscotch, butter, tart, sharp, fruit, fruity, buttery, potato, vegetable, tomato, fishy, musty, earthy, creamy, peanut, cooked potato, beef, apple, tobacco, rose, smoky, sweet, honey, bean, fruit, sweet, coffee, mild, sour, bitter, sour, cheesy, sweat, rancid, cheese, spice, vanilla, smoky, sweet, woody, phenolic, medicine, medicinal, smoke, pineapple, ether, fresh, fruit, sweet, fruity, vanilla, chocolate, sweet, creamy, bitter, solvent, banana, fruity, sweet, phenolic, balsamic, mild, curry, smoky, clove, peanut, spicy, solvent, fusel, pear, celery, raspberry, bitter, fruity, sour, putrid, fishy, rancid, sickening, amine, caramel, jam, bread, cotton, sweet, fruity, baked, candy, roast, nut, roasted, potato, earthy, baked, peanut, bitter, grassy, very mild, butter, pungent, tropical, horseradish, green, vegetable, bitter, fruity, mild, wax, milky, waxy, creamy, fruity, balsam, honeysuckle, sour, waxy, floral, sweet, honey, civet, flower, malt, fresh, floral, pungent, aldehydic, green, cultured dairy, fat, waxy, green, dirty, cheese, apple, sweet, banana, fruit, green, herb, bitter, fruity, caramel, strawberry, grape, cotton, sweet, sugar, candy, almond"
Bakery,Tortilla Chip,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=846,"bitter, grassy, very mild, bland, sour, cheesy, sweat, rancid, cheese"
Bakery,Wheaten Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=4,"nutty, coffee, orange, waxy, fresh, fatty, floral, iris, creamy, fruity, orris, green, herbal, waxy, earthy, mushroom, green, horseradish, sweet, fruity, banana, radish, spicy, dry, sweet, woody, hawthorn, nutty, popcorn, phenolic, citrus, floral, sweet, spicy, green, sulfur, cabbage, sulfurous, onion, fish, savory, meaty, cooked, hyacinth, rose, green, herbal, watercress, bitter, brown, ethereal, acidic, sweet, rum, tomato, coffee, corn, chocolate, nutty, bread crust, roast, hazelnut, popcorn, bitter, chip, ethereal, nutty, sweet, warm, butter, cream, caramel, sweet, pungent, creamy, nutty, cheese, hazelnut, roast, roasted, powdery, potato, must, musty, earthy, cocoa, peanut, nutty, phenol, plastic, rubber, phenolic, pineapple, banana, fruity, metallic, green, sour, putrid, fishy, rancid, sickening, amine, tobacco, oily, fatty, heavy, popcorn, corn, chip, acetic, sour, sharp, caramellic, sour, caramel, berry, acidic, whiskey, fruity, dry, jasmin, fresh, celery, roast, burnt almonds, roasted nuts, potato, coffee, potato, alcohol, ether, ethereal, wine, banana, fishy, fruit, sweet, woody, fruity, rose, wine, waxy, rum, fruity, tropical, natural, ethereal, cocoa, sweet, fruity, green, floral, sweet, heavy, bitter, animal, sweaty, fish, fishy, oily, rancid, fruity, tobacco, warm, herbal, cocoa, sweet, woody, oil, fermented, mild, fusel, green"
Bakery,White Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=5,"fragrant, bread, woody, sweet, baked, almond, lavender, fruity, herb, green, berry, pineapple, floral, sweet, fruity, rhubarb, green, brown, sweet, pungent, fruity, cherry, nutty, almond, coffee, alcoholic, bitter, musty, chemical, caramel, sweet, burnt, bread, horseradish, sweet, fruity, banana, ethereal, cocoa, sweet, fruity, green, odorless, odorless, brown, ethereal, acidic, sweet, rum, odorless, bitter"
Bakery,Wholewheat Bread,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=6,"solvent, spice, herbal, sharp, fruity, dairy, green, solvent, bread, buttery, sweet, nutty, coconut, waxy, fatty, soapy, cognac, nut, roasted, bean, musty, cheese, cereal, corn, chip, bitter, bitter, wax, fatty, cucumber, dry, leaf, violet, green, butterscotch, butter, tart, sharp, fruit, fruity, buttery, nut, fat, herbal, fresh, green, fatty, banana, waxy, leaf, cucumber, raw, fishy, oily, earthy, fungal, chicken, mushroom, green, potato, vegetable, tomato, fishy, musty, earthy, creamy, peanut, cooked potato, beef, odorless, apple, orange, tomato, strawberry, fruit, pungent, fruity, green, bean, fruit, sweet, coffee, burnt, orange, rose, waxy, chemical, metal, aldehydic, mushroom, green, mild, sour, bitter, berry, pineapple, floral, sweet, fruity, rhubarb, green, chocolate, burnt, lard, musty, coffee, cocoa, soybean, nutty, sour, cheesy, sweat, rancid, cheese, woody, bitter, musty, alcohol, butter, cream, milky, fatty, creamy, sweet, dairy, buttery, soap, herbal, fresh, fishy, hot milk, earthy, sweet, soapy, weedy, green, bitter, solvent, banana, fruity, sweet, alcohol, dairy, phenolic, green, caramel, acetoin, acidic, sweet, buttery, citrus, fat, waxy, floral, lily, aldehydic, soapy, green, waxy, green, fatty, paper, melon, cucumber, bitter, vegetable, waxy, plastic, coffee, fruity, green, sulfur, garlic, gasoline, decomposing cabbage, solvent, fusel, pear, celery, raspberry, bitter, fruity, natural, earthy, gasoline, weedy, herbal, woody, bitter, soap, bitter, caramel, jam, bread, cotton, sweet, fruity, baked, candy, ethereal, fruity, green, alkaline, egg, animal, ammoniacal, amine, peach, coconut, waxy, oily, creamy, sweet, buttery, sour, sweat, acid, strawberry, roquefort cheese, pungent, cheese, green, fatty, melon, pear, seaweed, cucumber, apple, sweet, fruity, tropical, fruit, ethereal, bitter, banana, sulfur, sulfurous, cabbage, onion, gasoline, vegetable, sulfury, sweet corn, tomato, radish, wild, green, bitter, bland, nut, licorice, coumarin, bread, musty, nutty, walnut, grassy, very mild, fatty, dusty, rose, fat, floral, green, clean, wet, orange, fresh, bitter, oily, butter, pungent, tropical, horseradish, green, vegetable, bitter, fruity, acetone, fishy, fruity, phenolic, ether, sweet, fruity, chemical, malt, fresh, floral, pungent, aldehydic, green, unpleasant, ammonia, sulfur, acetophenone, sweet, woody, cherry, almond, furfural, cultured dairy, fat, waxy, green, dirty, cheese, bitter, bitter, roasted, sulfury, fishy, coffee, meaty, alliaceous, smoke"
Bakery,Wonton Wrapper,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=937,"bitter, grassy, very mild"
Berry,Acerola,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=491,"sweet, new mown hay, green, tonka, bitter, bitter, musty, coffee, cocoa, nutty, almond, sulfurous, potato, onion, vegetable, sweet, soup, prune, cananga, floral, wintergreen, lettuce, sweet, almond, herb, phenolic, lemon, citrus, bitter, sweet, sharp, mint, ether, waxy, grape, sweet, rum, fruity, citrus, rose, waxy, floral, sweet, fruity, geranium, odorless, sweet, butterscotch, caramel, sweet, candy, bitter, magnolia, jasmine, fresh, waxy, floral, oily, melon, petal, phenolic, balsamic, mild, bitter, bitter, sulfur, garlic, gasoline, decomposing cabbage, bitter, cherry, almond, sweet, burnt sugar, sharp, strong, bitter, berry, balsamic, rose, floral, walnut, sweet, cherry, phenolic, flower, grapefruit, sweet, bitter, bitter, grassy, very mild, bitter, odorless, sweet, sour, odorless, mild, odorless, bitter, shrimp, ammoniacal, menthol, camphor, peppermint, deep, herbal, raspberry, bitter, camphoraceous, leafy, grass, sweaty, tallow, fat, fresh, fatty, fruity, aldehydic, green, waxy, rose, lavender, green, floral, bitter, bitter, roasted, onion, malt, wine, fruity, apple, fresh, banana, sweet, fruity, grassy, green, nutty, faint, phenolic, vanilla, chocolate, sweet, creamy, oil, powdery, cinnamic, bitter, sweet, balsam, hyacinth, spicy, green, hyacinth, spicy, powdery, sweet, cinnamic, balsam, green, bitter, peppery, mustard, garlic, onion, fish, pungent, mustard, pungent, bitter, carnation, clove, floral, sweet, woody, flower, spicy, phenolic, bland, tobacco, rose, floral, sweet, honey, fruity, tropical, honeysuckle, sour, waxy, floral, sweet, honey, civet, flower, malt, fresh, floral, pungent, aldehydic, green, bitter, apple, fatty, fruity, leaf, grassy, weedy, green, spice, warm, red hots, paint, clove, sweet, candy, cinnamon, odorless, pepper, apple, mushroom, citrus, musty, rubber, nutty, green, hazelnut, bitter, lemongrass, minty, mint, fresh, peppermint, sweet, cool, minty, green, potato, vegetable, tomato, fishy, musty, earthy, creamy, peanut, cooked potato, beef, lilac, rose, rose water, honey, rose flower, floral, spice, bitter, rose dried, camphoraceous, minty, sweet, mentholic, sour, odorless, lemon, citrus, soap, orange peel, fat, waxy, fatty, aldehydic, green, bitter, bitter, hyacinth, honey, clover, sweet, hawthorne, cocoa, grapefruit, green, peanut, floral, bitter, bitter, oil, pineapple, balsamic, herbal, strawberry, oily, faint, sweet, balsam, cherry, almond, herb, cheese, leafy, alcohol, pepper, wine, green, fresh, fruit, unripe banana, fruity, leaf, walnut, moss, bitter, fresh, fatty, earthy, intensely, green, bitter, balsamic, rose, fatty, sweet, musk, cinnamon, pineapple, ethereal, sweet, anise, fruity, balsam, weedy, green, oil, alcoholic, burnt, whiskey, malt, banana, fusel, fruity, solvent, alcohol, whiskey, wine, earthy, cocoa, pungent, nutty, ethereal, pungent, tropical, metallic, spicy, green, lemon, lemon peel, sweet, citral, brown, sweet, pungent, fruity, cherry, nutty, almond, ethereal, acetone, ether, floral, sweet, fruity, mild, cherry, almond, herbal, woody, thyme, wood, medicine, dry, burnt, jasmine, mothball, animal, fishy, floral, moth ball, naphthelene, honey, fecal, waxy, bitter, fatty, cheese, creamy, citrus, ozone, fat, herbal, fresh, wine-lee, rancid, fatty, aldehydic, green, odorless, solvent, apple, pear, ethereal, ethereal, ether, fruity, acetone, camphor, butter, caramel, oily, creamy, sweet, pungent, strong, acidic, odorless, bitter, woody, sweet, balsam, nutty, almond, storax, sweet, honey, balsam, floral, minty, bitter, almond, medical, bitter, dry, balsam, balsamic, peach, sour, chocolate, ethereal, malt, fatty, aldehydic, orange, linden, mild, clove, fresh, waxy, floral, muguet, sweet, anise, lily, balsam, angelica, pear, grapefruit"
Berry,Bayberry,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=460,"sweet, new mown hay, green, tonka, bitter, bitter, musty, coffee, cocoa, nutty, almond, sulfurous, potato, onion, vegetable, sweet, soup, prune, cananga, floral, wintergreen, lettuce, sweet, almond, herb, phenolic, lemon, citrus, bitter, sweet, sharp, mint, ether, waxy, grape, sweet, rum, fruity, citrus, rose, waxy, floral, sweet, fruity, geranium, odorless, sweet, butterscotch, caramel, sweet, candy, bitter, magnolia, jasmine, fresh, waxy, floral, oily, melon, petal, phenolic, balsamic, mild, bitter, bitter, sulfur, garlic, gasoline, decomposing cabbage, bitter, cherry, almond, sweet, burnt sugar, sharp, strong, bitter, berry, balsamic, rose, floral, walnut, sweet, cherry, phenolic, flower, grapefruit, sweet, bitter, bitter, grassy, very mild, bitter, odorless, sweet, sour, odorless, mild, odorless, bitter, shrimp, ammoniacal, menthol, camphor, peppermint, deep, herbal, raspberry, bitter, camphoraceous, leafy, grass, sweaty, tallow, fat, fresh, fatty, fruity, aldehydic, green, waxy, rose, lavender, green, floral, bitter, bitter, roasted, onion, malt, wine, fruity, apple, fresh, banana, sweet, fruity, grassy, green, nutty, faint, phenolic, vanilla, chocolate, sweet, creamy, oil, powdery, cinnamic, bitter, sweet, balsam, hyacinth, spicy, green, hyacinth, spicy, powdery, sweet, cinnamic, balsam, green, bitter, peppery, mustard, garlic, onion, fish, pungent, mustard, pungent, bitter, carnation, clove, floral, sweet, woody, flower, spicy, phenolic, bland, tobacco, rose, floral, sweet, honey, fruity, tropical, honeysuckle, sour, waxy, floral, sweet, honey, civet, flower, malt, fresh, floral, pungent, aldehydic, green, bitter, apple, fatty, fruity, leaf, grassy, weedy, green, spice, warm, red hots, paint, clove, sweet, candy, cinnamon, odorless, pepper, apple, mushroom, citrus, musty, rubber, nutty, green, hazelnut, bitter, lemongrass, minty, mint, fresh, peppermint, sweet, cool, minty, green, potato, vegetable, tomato, fishy, musty, earthy, creamy, peanut, cooked potato, beef, lilac, rose, rose water, honey, rose flower, floral, spice, bitter, rose dried, camphoraceous, minty, sweet, mentholic, sour, odorless, lemon, citrus, soap, orange peel, fat, waxy, fatty, aldehydic, green, bitter, bitter, hyacinth, honey, clover, sweet, hawthorne, cocoa, grapefruit, green, peanut, floral, bitter, bitter, oil, pineapple, balsamic, herbal, strawberry, oily, faint, sweet, balsam, cherry, almond, herb, cheese, leafy, alcohol, pepper, wine, green, fresh, fruit, unripe banana, fruity, leaf, walnut, moss, bitter, fresh, fatty, earthy, intensely, green, balsamic, rose, fatty, sweet, musk, cinnamon, pineapple, ethereal, sweet, anise, fruity, balsam, weedy, green, oil, alcoholic, burnt, whiskey, malt, banana, fusel, fruity, solvent, alcohol, whiskey, wine, earthy, cocoa, pungent, nutty, ethereal, pungent, tropical, metallic, spicy, green, lemon, lemon peel, sweet, citral, brown, sweet, pungent, fruity, cherry, nutty, almond, ethereal, acetone, ether, floral, sweet, fruity, mild, cherry, almond, herbal, woody, thyme, wood, medicine, dry, burnt, jasmine, mothball, animal, fishy, floral, moth ball, naphthelene, honey, fecal, waxy, bitter, fatty, cheese, creamy, citrus, ozone, fat, herbal, fresh, wine-lee, rancid, fatty, aldehydic, green, odorless, solvent, apple, pear, ethereal, ethereal, ether, fruity, acetone, camphor, butter, caramel, oily, creamy, sweet, pungent, strong, acidic, odorless, bitter, woody, sweet, balsam, nutty, almond, storax, sweet, honey, balsam, floral, minty, bitter, almond, medical, bitter, dry, balsam, balsamic, peach, sour, chocolate, ethereal, malt, fatty, aldehydic, orange, linden, mild, clove, fresh, waxy, floral, muguet, sweet, anise, lily, balsam, angelica, pear, grapefruit"
